식품코드,식품명,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,출처코드,출처명,원산지국코드,수입여부,데이터생성방법명,원산지국명,원산지역명
R211-715234001-0004,게류_참게_육_생것_대표_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11715,게류,1171523,참게,117152340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-715234001-1201,게류_참게_육_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11715,게류,1171523,참게,117152340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-019014046-7300,게르치류_게르치_육_삶은것_수입_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11019,게르치류,1101901,게르치,110190140,육,46,삶은것,2,농촌진흥청(국가표준식품성분표),392,Y,수집,일본,대표
R211-019014001-1201,게르치류_게르치_육_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11019,게르치류,1101901,게르치,110190140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-019033901-1678,게르치류_반딧불게르치_전체_생것_동해EEZ_2월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11019,게르치류,1101903,반딧불게르치,110190339,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,동해EEZ
R211-019033901-0757,게르치류_반딧불게르치_전체_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11019,게르치류,1101903,반딧불게르치,110190339,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-471014001-1200,고둥류_갈색고리돼지고둥_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147101,갈색고리돼지고둥,114710140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471034101-1221,고둥류_갈색띠매물고둥_내장_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147103,갈색띠매물고둥,114710341,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471034050-1221,고둥류_갈색띠매물고둥_육_구운것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147103,갈색띠매물고둥,114710340,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471034001-1200,고둥류_갈색띠매물고둥_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147103,갈색띠매물고둥,114710340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471034001-1221,고둥류_갈색띠매물고둥_육_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147103,갈색띠매물고둥,114710340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471034049-1211,고둥류_갈색띠매물고둥_육_찐것_포항_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147103,갈색띠매물고둥,114710340,육,49,찐것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471033901-1221,고둥류_갈색띠매물고둥_전체_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147103,갈색띠매물고둥,114710339,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471054001-1377,고둥류_관절매물고둥(보라골뱅이)_육_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147105,관절매물고둥(보라골뱅이),114710540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471074101-0886,고둥류_긴고둥(긴뿔고둥)_내장_생것_삼천포_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147107,긴고둥(긴뿔고둥),114710741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,삼천포
R211-471074001-1202,고둥류_긴고둥(긴뿔고둥)_육_생것_부산_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147107,긴고둥(긴뿔고둥),114710740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471074001-0886,고둥류_긴고둥(긴뿔고둥)_육_생것_삼천포_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147107,긴고둥(긴뿔고둥),114710740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,삼천포
R211-471094001-1199,고둥류_나팔고둥_육_생것_부산_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147109,나팔고둥,114710940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471134001-1200,고둥류_두드럭고둥_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147113,두드럭고둥,114711340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471194001-0759,고둥류_매끈이고둥_육_생것_여수_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147119,매끈이고둥,114711940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-471194001-1211,고둥류_매끈이고둥_육_생것_포항_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147119,매끈이고둥,114711940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471174101-1221,고둥류_명주매물고둥_내장_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147117,명주매물고둥,114711741,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471174050-1221,고둥류_명주매물고둥_육_구운것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147117,명주매물고둥,114711740,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471174001-1221,고둥류_명주매물고둥_육_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147117,명주매물고둥,114711740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471174049-1221,고둥류_명주매물고둥_육_찐것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147117,명주매물고둥,114711740,육,49,찐것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471173901-1221,고둥류_명주매물고둥_전체_생것_포항_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147117,명주매물고둥,114711739,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471214001-1370,고둥류_물레고둥_육_생것_포항_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147121,물레고둥,114712140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471234001-1202,고둥류_민허리돼지고둥_육_생것_부산_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147123,민허리돼지고둥,114712340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471253901-0899,고둥류_바다방석고둥_전체_생것_통영_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147125,바다방석고둥,114712539,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-471274001-0457,고둥류_반석고둥_육_생것_완도_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147127,반석고둥,114712740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-471294046-0000,고둥류_보말고둥_육_삶은것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147129,보말고둥,114712940,육,46,삶은것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-471294001-1201,고둥류_보말고둥_육_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147129,보말고둥,114712940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471294001-1211,고둥류_보말고둥_육_생것_포항_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147129,보말고둥,114712940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471314001-1200,고둥류_비단고둥_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147131,비단고둥,114713140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471334001-1370,고둥류_세고리물레고둥_육_생것_포항_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147133,세고리물레고둥,114713340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-471374001-1199,고둥류_위고둥_육_생것_부산_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147137,위고둥,114713740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471353901-0899,고둥류_입뿔고둥_전체_생것_통영_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147135,입뿔고둥,114713539,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-471394001-1200,고둥류_조각매물고둥_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147139,조각매물고둥,114713940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471414046-0886,고둥류_쪽고둥_육_삶은것_삼천포_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147141,쪽고둥,114714140,육,46,삶은것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,삼천포
R211-471414001-0886,고둥류_쪽고둥_육_생것_삼천포_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147141,쪽고둥,114714140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,삼천포
R211-471434046-0886,고둥류_참고둥_육_삶은것_삼천포_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147143,참고둥,114714340,육,46,삶은것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,삼천포
R211-471434001-0886,고둥류_참고둥_육_생것_삼천포_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147143,참고둥,114714340,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,삼천포
R211-471454001-1201,고둥류_콩깍지고둥(털골뱅이)_육_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147145,콩깍지고둥(털골뱅이),114714540,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471474001-1200,고둥류_털탑고둥_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147147,털탑고둥,114714740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471494101-0766,고둥류_피뿔고둥_내장_생것_여수_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147149,피뿔고둥,114714941,내장,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-471494050-0766,고둥류_피뿔고둥_육_구운것_여수_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147149,피뿔고둥,114714940,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-471494001-1200,고둥류_피뿔고둥_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147149,피뿔고둥,114714940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-471494001-0766,고둥류_피뿔고둥_육_생것_여수_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147149,피뿔고둥,114714940,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-471494049-0766,고둥류_피뿔고둥_육_찐것_여수_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147149,피뿔고둥,114714940,육,49,찐것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-471493901-0766,고둥류_피뿔고둥_전체_생것_여수_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11471,고둥류,1147149,피뿔고둥,114714939,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-021014050-7014,고등어류_고등어_육_구운것_수입(영국)_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11021,고등어류,1102101,고등어,110210140,육,50,구운것,2,식품의약품안전처,826,Y,수집,영국,대표
