식품명,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,출처코드,출처명
파파야_완숙_생것,원재료성 식품,1,식물성,8,과일류,8095,파파야,809500,해당없음,80950045,완숙,1,생것,1,농촌진흥청(국가표준식품성분표)
파파야_미숙_생것,원재료성 식품,1,식물성,8,과일류,8095,파파야,809500,해당없음,80950085,미숙,1,생것,1,농촌진흥청(국가표준식품성분표)
백향과(패션프루트)_생것,원재료성 식품,1,식물성,8,과일류,8096,백향과(패션프루트),809600,해당없음,80960000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
백향과(패션프루트) 주스_천연과즙,원재료성 식품,1,식물성,8,과일류,8097,백향과(패션프루트) 주스,809700,해당없음,80970044,천연과즙,0,해당없음,1,농촌진흥청(국가표준식품성분표)
백향과(패션프루트) 주스_황색과육,원재료성 식품,1,식물성,8,과일류,8097,백향과(패션프루트) 주스,809700,해당없음,80970046,황색과육,0,해당없음,1,농촌진흥청(국가표준식품성분표)
백향과(패션프루트) 주스_자색과육,원재료성 식품,1,식물성,8,과일류,8097,백향과(패션프루트) 주스,809700,해당없음,80970048,자색과육,0,해당없음,1,농촌진흥청(국가표준식품성분표)
포도_말린것,원재료성 식품,1,식물성,8,과일류,8098,포도,809800,해당없음,80980000,해당없음,2,말린것,1,농촌진흥청(국가표준식품성분표)
포도_거봉_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809801,거봉,80980100,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_거봉_껍질 포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809801,거봉,80980173,껍질 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_델라웨어_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809803,델라웨어,80980300,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_마스캇함브르그_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809804,마스캇함브르그,80980400,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_세레단_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809805,세레단,80980500,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_캠벨얼리_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809807,캠벨얼리,80980700,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_캠벨얼리_껍질+씨포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809807,캠벨얼리,80980742,껍질+씨포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_캠벨얼리_껍질 포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809807,캠벨얼리,80980773,껍질 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_청포도(힘로드시드레스)_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809808,청포도(힘로드시드레스),80980800,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_청포도(힘로드시드레스)_껍질 포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809808,청포도(힘로드시드레스),80980873,껍질 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_청포도(샤인머스켓)_껍질 포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809809,청포도(샤인머스켓),80980973,껍질 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_나르샤_껍질 포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809810,나르샤,80981073,껍질 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_두누리_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809811,두누리,80981100,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_레드글로브_껍질 포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809812,레드글로브,80981273,껍질 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_새마루_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809813,새마루,80981300,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_수옥_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809814,수옥,80981400,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_스텔라_껍질 포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809815,스텔라,80981573,껍질 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_진옥_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809816,진옥,80981600,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_탄금추_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809817,탄금추,80981700,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_탐나라_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809818,탐나라,80981800,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_홍단_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809819,홍단,80981900,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_홍아람_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809820,홍아람,80982000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_홍이슬_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809821,홍이슬,80982100,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_홍주씨들레스_껍질 포함_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809822,홍주씨들레스,80982273,껍질 포함,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_흑구슬_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809823,흑구슬,80982300,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_흑보석_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809824,흑보석,80982400,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_청포도(샤이니스타)_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809825,청포도(샤이니스타),80982500,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도_청포도(청수)_생것,원재료성 식품,1,식물성,8,과일류,8098,포도,809826,청포도(청수),80982600,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
포도즙_천연과즙,원재료성 식품,1,식물성,8,과일류,8106,포도즙,810600,해당없음,81060044,천연과즙,0,해당없음,1,농촌진흥청(국가표준식품성분표)
아로니아_네로_생것,원재료성 식품,1,식물성,8,과일류,8110,아로니아,811001,네로,81100100,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
아로니아_바이킹_얼린것,원재료성 식품,1,식물성,8,과일류,8110,아로니아,811002,바이킹,81100200,해당없음,8,얼린것,1,농촌진흥청(국가표준식품성분표)
체리_생것,원재료성 식품,1,식물성,8,과일류,8111,체리,811100,해당없음,81110000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
플럼코트_생것,원재료성 식품,1,식물성,8,과일류,8113,플럼코트,811300,해당없음,81130000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
꾸지뽕_열매_생것,원재료성 식품,1,식물성,8,과일류,8114,꾸지뽕,811400,해당없음,81140077,열매,1,생것,1,농촌진흥청(국가표준식품성분표)
라즈베리_생것,원재료성 식품,1,식물성,8,과일류,8115,라즈베리,811500,해당없음,81150000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
라즈베리_얼린것,원재료성 식품,1,식물성,8,과일류,8115,라즈베리,811500,해당없음,81150000,해당없음,8,얼린것,1,농촌진흥청(국가표준식품성분표)
망고스틴_생것,원재료성 식품,1,식물성,8,과일류,8116,망고스틴,811600,해당없음,81160000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
구즈베리_생것,원재료성 식품,1,식물성,8,과일류,8117,구즈베리,811700,해당없음,81170000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
블랙커런트_생것,원재료성 식품,1,식물성,8,과일류,8118,블랙커런트,811800,해당없음,81180000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
애플수박_S-비너스_생것,원재료성 식품,1,식물성,8,과일류,8119,애플수박,811901,S-비너스,81190100,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
구기자_재래종_열매_생것,원재료성 식품,1,식물성,8,과일류,8120,구기자,812001,재래종,81200177,열매,1,생것,1,농촌진흥청(국가표준식품성분표)
잭프루트_생것,원재료성 식품,1,식물성,8,과일류,8121,잭프루트,812100,해당없음,81210000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
오렴자(카람볼라)_생것,원재료성 식품,1,식물성,8,과일류,8122,오렴자(카람볼라),812200,해당없음,81220000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
마가목 열매_생것,원재료성 식품,1,식물성,8,과일류,8125,마가목 열매,812500,해당없음,81250000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
보리밥 열매_말린것,원재료성 식품,1,식물성,8,과일류,8126,보리밥 열매,812600,해당없음,81260000,해당없음,2,말린것,1,농촌진흥청(국가표준식품성분표)
사과_감홍_생것,원재료성 식품,1,식물성,8,과일류,8050,사과,805008,감홍,80500800,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
사과_양광_생것,원재료성 식품,1,식물성,8,과일류,8050,사과,805009,양광,80500900,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
사과_동결건조,원재료성 식품,1,식물성,8,과일류,8050,사과,805000,해당없음,80500000,해당없음,9,동결건조,1,농촌진흥청(국가표준식품성분표)
오렌지_네블_생것,원재료성 식품,1,식물성,8,과일류,8069,오렌지,806901,네블,80690100,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
거위고기_살코기_생것,원재료성 식품,2,동물성,9,육류,9003,거위고기,900300,해당없음,90030086,살코기,1,생것,1,농촌진흥청(국가표준식품성분표)
거위고기_살코기_구운것,원재료성 식품,2,동물성,9,육류,9003,거위고기,900300,해당없음,90030086,살코기,50,구운것,1,농촌진흥청(국가표준식품성분표)
거위 부산물_간_생것,원재료성 식품,2,동물성,9,육류,9004,거위 부산물,900400,해당없음,90040031,간,1,생것,1,농촌진흥청(국가표준식품성분표)
고래고기_생것,원재료성 식품,2,동물성,9,육류,9005,고래고기,900500,해당없음,90050000,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
꿩고기_숫꿩_생것,원재료성 식품,2,동물성,9,육류,9007,꿩고기,900701,숫꿩,90070100,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
꿩고기_암꿩_생것,원재료성 식품,2,동물성,9,육류,9007,꿩고기,900702,암꿩,90070200,해당없음,1,생것,1,농촌진흥청(국가표준식품성분표)
닭고기_구운것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080000,해당없음,50,구운것,1,농촌진흥청(국가표준식품성분표)
닭고기_가슴(껍질 제거)_생것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080005,가슴(껍질 제거),1,생것,1,농촌진흥청(국가표준식품성분표)
닭고기_가슴(껍질 제거)_삶은것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080005,가슴(껍질 제거),46,삶은것,1,농촌진흥청(국가표준식품성분표)
닭고기_가슴(껍질 제거)_구운것(팬),원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080005,가슴(껍질 제거),51,구운것(팬),1,농촌진흥청(국가표준식품성분표)
닭고기_날개_생것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080006,날개,1,생것,1,농촌진흥청(국가표준식품성분표)
닭고기_날개_삶은것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080006,날개,46,삶은것,1,농촌진흥청(국가표준식품성분표)
닭고기_날개_구운것(오븐),원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080006,날개,53,구운것(오븐),1,농촌진흥청(국가표준식품성분표)
닭고기_넓적다리_생것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080007,넓적다리,1,생것,1,농촌진흥청(국가표준식품성분표)
닭고기_넓적다리_삶은것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080007,넓적다리,46,삶은것,1,농촌진흥청(국가표준식품성분표)
닭고기_넓적다리_구운것(팬),원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080007,넓적다리,51,구운것(팬),1,농촌진흥청(국가표준식품성분표)
닭고기_목_생것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080011,목,1,생것,1,농촌진흥청(국가표준식품성분표)
닭고기_아랫다리_생것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080063,아랫다리,1,생것,1,농촌진흥청(국가표준식품성분표)
닭고기_아랫다리_삶은것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080063,아랫다리,46,삶은것,1,농촌진흥청(국가표준식품성분표)
닭고기_아랫다리_구운것(오븐),원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080063,아랫다리,53,구운것(오븐),1,농촌진흥청(국가표준식품성분표)
닭고기_전체_튀긴것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080071,전체,54,튀긴것,1,농촌진흥청(국가표준식품성분표)
닭고기_살코기_생것,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080086,살코기,1,생것,1,농촌진흥청(국가표준식품성분표)
